Drug_ID	Target_ID	Y
PBOYDOVGTCZSGJ-UHFFFAOYSA-N	P29274	1
PBOYDOVGTCZSGJ-UHFFFAOYSA-N	P30542	0
PBPWYKTUFBNANN-BWVNKGDMSA-N	P30557	0
PBPWYKTUFBNANN-BWVNKGDMSA-N	P32240	1
PBPWYKTUFBNANN-BWVNKGDMSA-N	P35408	1
PBPWYKTUFBNANN-BWVNKGDMSA-N	P43115	0
PBPWYKTUFBNANN-BWVNKGDMSA-N	P43116	1
PBPWYKTUFBNANN-BWVNKGDMSA-N	Q62053	1
PBQSDWFDAXRGLF-KAOUJKNGSA-N	P28223	1
PBQSDWFDAXRGLF-KAOUJKNGSA-N	P28335	0
PBQVUIVQXYVIJY-UHFFFAOYSA-N	P0DMS8	1
PBQVUIVQXYVIJY-UHFFFAOYSA-N	P30542	0
PBRYZURBFBBXQX-UHFFFAOYSA-N	P21554	0
PBRYZURBFBBXQX-UHFFFAOYSA-N	P34972	1
PBSBPEBXURPARK-UHFFFAOYSA-N	P21453	1
PBSBPEBXURPARK-UHFFFAOYSA-N	Q99500	0
PBSBPEBXURPARK-UHFFFAOYSA-N	Q9H228	0
PBSXTPCUNUKMLO-UHFFFAOYSA-N	Q923Y8	0
PBSXTPCUNUKMLO-UHFFFAOYSA-N	Q923Y9	1
PBTDQKYISORJJJ-UHFFFAOYSA-N	P21554	1
PBTDQKYISORJJJ-UHFFFAOYSA-N	P34972	0
PBUNVLRHZGSROC-UHFFFAOYSA-N	P32304	0
PBUNVLRHZGSROC-UHFFFAOYSA-N	P32305	0
PBUNVLRHZGSROC-UHFFFAOYSA-N	P41595	1
PBUNVLRHZGSROC-UHFFFAOYSA-N	P43140	1
PBWMYCSTSQYNFL-UHFFFAOYSA-N	P41143	0
PBWMYCSTSQYNFL-UHFFFAOYSA-N	P41145	0
PBWMYCSTSQYNFL-UHFFFAOYSA-N	P41146	1
PBWNUNVXZZYHOC-MRXNPFEDSA-N	Q7TQP3	0
PBWNUNVXZZYHOC-MRXNPFEDSA-N	Q8TDV5	1
PBXFOUQUQNIFAX-UHFFFAOYSA-N	P0DMS8	0
PBXFOUQUQNIFAX-UHFFFAOYSA-N	P29274	1
PBXFOUQUQNIFAX-UHFFFAOYSA-N	P30542	0
PBXGYXYBIGMVQD-KBABAZTHSA-N	O02662	1
PBXGYXYBIGMVQD-KBABAZTHSA-N	P13945	1
PBXGYXYBIGMVQD-KBABAZTHSA-N	P26255	0
PBXGYXYBIGMVQD-KBABAZTHSA-N	Q28524	1
PBXQPVQDVLHYHN-RYHYHUEASA-N	P35372	1
PBXQPVQDVLHYHN-RYHYHUEASA-N	P41143	1
PBXQPVQDVLHYHN-RYHYHUEASA-N	P41145	0
PBYLYDVMGVRMLG-KUHUBIRLSA-N	P07550	0
PBYLYDVMGVRMLG-KUHUBIRLSA-N	P08588	0
PBYLYDVMGVRMLG-KUHUBIRLSA-N	P13945	1
PBYWRLYMVUMIFF-UHFFFAOYSA-N	P21554	0
PBYWRLYMVUMIFF-UHFFFAOYSA-N	P34972	1
PBZOSRKDAHPMMH-LJQANCHMSA-N	P32245	0
PBZOSRKDAHPMMH-LJQANCHMSA-N	P33032	1
PBZOSRKDAHPMMH-LJQANCHMSA-N	P41968	0
PBZTVWPXUNSZDN-UHFFFAOYSA-N	P41595	0
PBZTVWPXUNSZDN-UHFFFAOYSA-N	P50406	1
PBZUGIXUZZZNKG-UHFFFAOYSA-O	P30968	1
PBZUGIXUZZZNKG-UHFFFAOYSA-O	P30969	0
PCBIJHQQLQGLAH-UHFFFAOYSA-N	P32246	1
PCBIJHQQLQGLAH-UHFFFAOYSA-N	P51675	0
PCBJAZCBSUGJLF-UHFFFAOYSA-N	P21554	1
PCBJAZCBSUGJLF-UHFFFAOYSA-N	P34972	0
PCBJAZCBSUGJLF-UHFFFAOYSA-N	P47746	1
PCBPTHDFBQRYJN-VGPFALITSA-N	O95665	1
PCBPTHDFBQRYJN-VGPFALITSA-N	P30989	0
PCCALFXKADAFFG-UHFFFAOYSA-N	P0DMS8	1
PCCALFXKADAFFG-UHFFFAOYSA-N	P29274	0
PCCALFXKADAFFG-UHFFFAOYSA-N	P29275	0
PCCALFXKADAFFG-UHFFFAOYSA-N	P30542	0
PCCBWJONNFIZJH-FLNNQWSLSA-N	P0DMS8	1
PCCBWJONNFIZJH-FLNNQWSLSA-N	P29274	0
PCCBWJONNFIZJH-FLNNQWSLSA-N	P29275	0
PCCBWJONNFIZJH-FLNNQWSLSA-N	P30542	0
PCDABTQQAJSLPA-UHFFFAOYSA-N	P23385	1
PCDABTQQAJSLPA-UHFFFAOYSA-N	P31424	0
PCDABTQQAJSLPA-UHFFFAOYSA-N	P41594	0
PCDABTQQAJSLPA-UHFFFAOYSA-N	Q13255	1
PCDMCECXKAELMI-UHFFFAOYSA-N	O43613	0
PCDMCECXKAELMI-UHFFFAOYSA-N	O43614	1
PCEKCLOOCOQZJD-RUZDIDTESA-N	P49684	1
PCEKCLOOCOQZJD-RUZDIDTESA-N	Q9UKP6	0
PCETXEVYTSSFMY-UHFFFAOYSA-N	P14416	0
PCETXEVYTSSFMY-UHFFFAOYSA-N	P21917	0
PCETXEVYTSSFMY-UHFFFAOYSA-N	P34969	1
PCETXEVYTSSFMY-UHFFFAOYSA-N	P35367	0
PCETXEVYTSSFMY-UHFFFAOYSA-N	P35462	1
PCETXEVYTSSFMY-UHFFFAOYSA-N	P41595	0
PCFLJOMEOCZUJL-HOTGVXAUSA-N	O43613	1
PCFLJOMEOCZUJL-HOTGVXAUSA-N	O43614	0
PCGDFXCJWKWRNP-UHFFFAOYSA-N	P0DMS8	0
PCGDFXCJWKWRNP-UHFFFAOYSA-N	P25099	1
PCGDFXCJWKWRNP-UHFFFAOYSA-N	P29274	0
PCGDFXCJWKWRNP-UHFFFAOYSA-N	P29275	0
PCGDFXCJWKWRNP-UHFFFAOYSA-N	P29276	0
PCGDFXCJWKWRNP-UHFFFAOYSA-N	P30542	0
PCGDFXCJWKWRNP-UHFFFAOYSA-N	P30543	0
PCHFIFRJLZPVPT-HMXCVIKNSA-N	P33533	0
PCHFIFRJLZPVPT-HMXCVIKNSA-N	P33535	1
PCHFIFRJLZPVPT-HMXCVIKNSA-N	P41144	0
PCHYMTHJLQQDLT-NKKHJSFDSA-N	P30551	1
PCHYMTHJLQQDLT-NKKHJSFDSA-N	P30553	0
PCHYMTHJLQQDLT-NKKHJSFDSA-N	P56481	0
PCIZVLJNIBVUFB-UHFFFAOYSA-N	P28221	0
PCIZVLJNIBVUFB-UHFFFAOYSA-N	P35348	1
PCIZVLJNIBVUFB-UHFFFAOYSA-N	P35368	0
PCKXPIQJKLNHMF-UHFFFAOYSA-N	P0DMS8	1
PCKXPIQJKLNHMF-UHFFFAOYSA-N	P25099	0
PCKXPIQJKLNHMF-UHFFFAOYSA-N	P28647	0
PCKXPIQJKLNHMF-UHFFFAOYSA-N	P30543	0
PCKXZNBJTANMBU-UHFFFAOYSA-M	P25099	0
PCKXZNBJTANMBU-UHFFFAOYSA-M	P29275	1
PCKXZNBJTANMBU-UHFFFAOYSA-M	P30543	0
PCKXZNBJTANMBU-UHFFFAOYSA-N	P25099	0
PCKXZNBJTANMBU-UHFFFAOYSA-N	P29275	1
PCKXZNBJTANMBU-UHFFFAOYSA-N	P30543	0
PCMHOSYCWRRHTG-UHFFFAOYSA-N	O43613	0
PCMHOSYCWRRHTG-UHFFFAOYSA-N	O43614	1
PCMHOSYCWRRHTG-UHFFFAOYSA-N	P58307	0
PCMHOSYCWRRHTG-UHFFFAOYSA-N	P58308	1
PCMIZIOZMQFVGQ-UHFFFAOYSA-N	P08908	1
PCMIZIOZMQFVGQ-UHFFFAOYSA-N	P25100	1
PCMIZIOZMQFVGQ-UHFFFAOYSA-N	P35348	1
PCMIZIOZMQFVGQ-UHFFFAOYSA-N	P35368	0
PCMNBYSOCRMMCE-JAWDQANGSA-N	P32300	0
PCMNBYSOCRMMCE-JAWDQANGSA-N	P33535	1
PCMNBYSOCRMMCE-JAWDQANGSA-N	P34975	1
PCMNBYSOCRMMCE-SUJAYCGQSA-N	P32300	0
PCMNBYSOCRMMCE-SUJAYCGQSA-N	P33535	1
PCMNBYSOCRMMCE-SUJAYCGQSA-N	P34975	1
PCNDSKZUQDVAGU-OFAXGOBFSA-N	P26684	1
PCNDSKZUQDVAGU-OFAXGOBFSA-N	P35463	0
PCNWIAORZRRLPQ-UHFFFAOYSA-M	P21731	0
PCNWIAORZRRLPQ-UHFFFAOYSA-M	P34978	1
PCOKLAQIKLJNCC-PPQOTRBLSA-N	P30874	0
PCOKLAQIKLJNCC-PPQOTRBLSA-N	P32745	1
PCOMTRLWZYZHGA-UHFFFAOYSA-N	P28223	1
PCOMTRLWZYZHGA-UHFFFAOYSA-N	P28335	0
PCOQOGIDTIFQAM-XFULWGLBSA-N	P14416	1
PCOQOGIDTIFQAM-XFULWGLBSA-N	P18901	0
PCOQOGIDTIFQAM-XFULWGLBSA-N	P35462	1
PCOQOGIDTIFQAM-XFULWGLBSA-N	P61169	1
PCQHQQZQXRSVDE-UHFFFAOYSA-N	P0DMS8	0
PCQHQQZQXRSVDE-UHFFFAOYSA-N	P25099	1
PCQHQQZQXRSVDE-UHFFFAOYSA-N	P29275	0
PCQHQQZQXRSVDE-UHFFFAOYSA-N	P30543	0
PCQPJHXCPMGSBD-IBGZPJMESA-N	O43613	0
PCQPJHXCPMGSBD-IBGZPJMESA-N	O43614	1
PCRWWFINVOSHRN-OAHLLOKOSA-N	P35367	1
PCRWWFINVOSHRN-OAHLLOKOSA-N	P51677	0
PCTQWSQPRZFIMC-UHFFFAOYSA-N	Q7TQP3	0
PCTQWSQPRZFIMC-UHFFFAOYSA-N	Q8TDV5	1
PCUAVOCFDVWQAA-UHFFFAOYSA-N	P14416	1
PCUAVOCFDVWQAA-UHFFFAOYSA-N	P21917	0
PCUAVOCFDVWQAA-UHFFFAOYSA-N	P35462	1
PCUKLINYEPRYIY-IUNZSJPTSA-N	P70536	1
PCUKLINYEPRYIY-IUNZSJPTSA-N	Q00788	0
PCUNTWOSLIUDRR-UHFFFAOYSA-N	Q80Z39	0
PCUNTWOSLIUDRR-UHFFFAOYSA-N	Q8TDS4	1
PCUUARKDWYMLHG-ROUUACIJSA-N	P33534	0
PCUUARKDWYMLHG-ROUUACIJSA-N	P42866	1
PCVICCVMMOFTLF-UXBLZVDNSA-N	P14416	0
PCVICCVMMOFTLF-UXBLZVDNSA-N	P35462	1
PCVRBMOCOCUDDO-LIRRHRJNSA-N	O43613	0
PCVRBMOCOCUDDO-LIRRHRJNSA-N	O43614	1
PCVZFCWEKBFCAJ-UHFFFAOYSA-N	P29274	0
PCVZFCWEKBFCAJ-UHFFFAOYSA-N	P29275	1
PCWJRPGQHNDFDW-GDCKJWNLSA-N	P61793	1
PCWJRPGQHNDFDW-GDCKJWNLSA-N	Q9UBY5	0
PCWXMSHXEKJUAY-UHFFFAOYSA-N	P14416	0
PCWXMSHXEKJUAY-UHFFFAOYSA-N	P14842	1
PCWXMSHXEKJUAY-UHFFFAOYSA-N	P28223	1
PCWXMSHXEKJUAY-UHFFFAOYSA-N	P28335	0
PCXMELFTIIQIIF-LJHSRLDXSA-N	P56481	1
PCXMELFTIIQIIF-LJHSRLDXSA-N	Q63931	0
PCXPLFCLERZTBF-UHFFFAOYSA-N	P0DMS8	1
PCXPLFCLERZTBF-UHFFFAOYSA-N	P29274	0
PCXPLFCLERZTBF-UHFFFAOYSA-N	P29275	0
PCXPLFCLERZTBF-UHFFFAOYSA-N	P30542	0
PCYJILZJDFFIPA-IXPVHAAZSA-N	P0DMS8	1
PCYJILZJDFFIPA-IXPVHAAZSA-N	P29274	0
PCYJILZJDFFIPA-IXPVHAAZSA-N	P30542	0
PCYVLFCVZVITGZ-KHTYJDQRSA-N	P0DMS8	0
PCYVLFCVZVITGZ-KHTYJDQRSA-N	P30542	1
PCZKLOSRDXWXQM-DSMBUKBGSA-N	P37288	1
PCZKLOSRDXWXQM-DSMBUKBGSA-N	P47901	0
PCZMYCPDZLHZCQ-LITSAYRRSA-N	P14416	1
PCZMYCPDZLHZCQ-LITSAYRRSA-N	P21728	0
PCZOLOPHILEIBL-UHFFFAOYSA-N	Q80SS6	0
PCZOLOPHILEIBL-UHFFFAOYSA-N	Q8TDU6	1
PCZVRCIZMAPKOI-HMHHHFJXSA-N	O08726	0
PCZVRCIZMAPKOI-HMHHHFJXSA-N	Q62805	1
PDBHPNFGDHQUIG-UHFFFAOYSA-N	P28223	0
PDBHPNFGDHQUIG-UHFFFAOYSA-N	P28335	1
PDBNEQGDLMPFIX-SVYKIPJPSA-N	P30560	0
PDBNEQGDLMPFIX-SVYKIPJPSA-N	P70536	1
PDBNEQGDLMPFIX-SVYKIPJPSA-N	Q00788	0
PDBSVYYBSKJJSG-DENIHFKCSA-N	O43613	0
PDBSVYYBSKJJSG-DENIHFKCSA-N	O43614	1
PDCGVSFZLBZTJK-QHCPKHFHSA-N	P08588	0
PDCGVSFZLBZTJK-QHCPKHFHSA-N	P13945	1
PDDCXLRXZGFYCT-UHFFFAOYSA-N	P0DMS8	1
PDDCXLRXZGFYCT-UHFFFAOYSA-N	P29274	0
PDDCXLRXZGFYCT-UHFFFAOYSA-N	P30542	0
PDEGDTTUBZXACY-ZOQUXTDFSA-N	Q15077	0
PDEGDTTUBZXACY-ZOQUXTDFSA-N	Q15391	1
PDFCYCFNUWUGGU-UHFFFAOYSA-N	P35372	1
PDFCYCFNUWUGGU-UHFFFAOYSA-N	P41143	0
PDFCYCFNUWUGGU-UHFFFAOYSA-N	P41146	0
PDFNEHIIEMPNSC-UHFFFAOYSA-N	O54798	0
PDFNEHIIEMPNSC-UHFFFAOYSA-N	P32247	1
PDGGHHMVDHHHGY-JSKGAOECSA-N	P21452	0
PDGGHHMVDHHHGY-JSKGAOECSA-N	P25103	1
PDGGJTWTUULHJG-GHMZBOCLSA-N	P28223	0
PDGGJTWTUULHJG-GHMZBOCLSA-N	P28335	0
PDGGJTWTUULHJG-GHMZBOCLSA-N	P41595	1
PDGILEDXASXMHL-QGZVFWFLSA-N	P14416	0
PDGILEDXASXMHL-QGZVFWFLSA-N	P18901	0
PDGILEDXASXMHL-QGZVFWFLSA-N	P19327	1
PDGOKQOUTUDKQQ-JBXUNAHCSA-N	P32300	0
PDGOKQOUTUDKQQ-JBXUNAHCSA-N	P41144	1
PDGXFSPRZBDLKL-BWAHOGKJSA-M	P26684	1
PDGXFSPRZBDLKL-BWAHOGKJSA-M	P35463	0
PDGYBCXJKZHOPO-SANMLTNESA-N	P21452	1
PDGYBCXJKZHOPO-SANMLTNESA-N	P29371	1
PDGYBCXJKZHOPO-SANMLTNESA-N	P35372	0
PDHBEXZQMIJQMS-UHFFFAOYSA-N	P29274	1
PDHBEXZQMIJQMS-UHFFFAOYSA-N	P30542	0
PDHFVQWVURJQTK-UHFFFAOYSA-N	P28223	1
PDHFVQWVURJQTK-UHFFFAOYSA-N	P34969	1
PDHFVQWVURJQTK-UHFFFAOYSA-N	P50406	0
PDHMYNMLZUBRGQ-UHFFFAOYSA-N	P30551	0
PDHMYNMLZUBRGQ-UHFFFAOYSA-N	P56481	1
PDJMURIRAHUSPJ-UHFFFAOYSA-N	P14416	0
PDJMURIRAHUSPJ-UHFFFAOYSA-N	P21917	1
PDJSZKCATGGPJP-CQZNTPMBSA-N	P18901	0
PDJSZKCATGGPJP-CQZNTPMBSA-N	P35406	1
PDJSZKCATGGPJP-CQZNTPMBSA-N	P61169	0
PDKVMFCONNRTTK-UHFFFAOYSA-N	P56481	1
PDKVMFCONNRTTK-UHFFFAOYSA-N	Q63931	0
PDLDCRKROORTJW-QSUQFICRSA-N	P41143	1
PDLDCRKROORTJW-QSUQFICRSA-N	P41145	0
PDLDCRKROORTJW-QSUQFICRSA-N	P79350	1
PDLNCCQPLZYMLF-XKLVTHTNSA-N	P0DMS8	1
PDLNCCQPLZYMLF-XKLVTHTNSA-N	P25099	0
PDLNCCQPLZYMLF-XKLVTHTNSA-N	P29274	0
PDLNCCQPLZYMLF-XKLVTHTNSA-N	P30543	0
PDLXDQOODGXTSQ-UHFFFAOYSA-N	P08908	1
PDLXDQOODGXTSQ-UHFFFAOYSA-N	P28221	1
PDLXDQOODGXTSQ-UHFFFAOYSA-N	P28222	0
PDNJMGZTJKXUFL-RPMXMODKSA-N	P35347	0
PDNJMGZTJKXUFL-RPMXMODKSA-N	Q60748	1
PDNNXPXHZMQCLQ-FQYQUSJJSA-N	P33533	1
PDNNXPXHZMQCLQ-FQYQUSJJSA-N	P33535	0
PDNNXPXHZMQCLQ-FQYQUSJJSA-N	P41144	0
PDNUKEKZGRGQLD-JRPXNJEYSA-N	P08588	0
PDNUKEKZGRGQLD-JRPXNJEYSA-N	P13945	1
PDOUJSYSARKFTN-CKUVSZACSA-N	P30872	0
PDOUJSYSARKFTN-CKUVSZACSA-N	P30874	1
PDOUJSYSARKFTN-CKUVSZACSA-N	P32745	1
PDOUJSYSARKFTN-CKUVSZACSA-N	P35346	0
PDOUJSYSARKFTN-PIUBAMQRSA-N	P30872	0
PDOUJSYSARKFTN-PIUBAMQRSA-N	P30874	1
PDOUJSYSARKFTN-PIUBAMQRSA-N	P31391	0
PDOUJSYSARKFTN-PIUBAMQRSA-N	P32745	1
PDOUJSYSARKFTN-PIUBAMQRSA-N	P35346	0
PDOUJSYSARKFTN-QYDRHQJDSA-N	P30872	0
PDOUJSYSARKFTN-QYDRHQJDSA-N	P30874	1
PDOUJSYSARKFTN-QYDRHQJDSA-N	P31391	0
PDOUJSYSARKFTN-QYDRHQJDSA-N	P32745	1
PDOUJSYSARKFTN-QYDRHQJDSA-N	P35346	0
PDPBVYPSZLWGOI-KYJUHHDHSA-N	P35372	1
PDPBVYPSZLWGOI-KYJUHHDHSA-N	P41143	1
PDPBVYPSZLWGOI-KYJUHHDHSA-N	P41145	0
PDPHGOYIBMEXMB-UHFFFAOYSA-N	P28335	1
PDPHGOYIBMEXMB-UHFFFAOYSA-N	P41595	0
PDPPVAWOMSYKMX-HXUWFJFHSA-N	P32246	1
PDPPVAWOMSYKMX-HXUWFJFHSA-N	P51675	0
PDQFOXCCJGTESG-GEJGOZOKSA-N	P35372	0
PDQFOXCCJGTESG-GEJGOZOKSA-N	P41143	0
PDQFOXCCJGTESG-GEJGOZOKSA-N	P41145	1
PDQNCKWPRIQWGX-UHFFFAOYSA-N	P07550	1
PDQNCKWPRIQWGX-UHFFFAOYSA-N	P08588	0
PDQNCKWPRIQWGX-UHFFFAOYSA-N	P21731	0
PDQPKFKGQOJWGZ-UHFFFAOYSA-N	P25024	0
PDQPKFKGQOJWGZ-UHFFFAOYSA-N	P25025	1
PDQWDSWLQAHIBM-UHFFFAOYSA-N	P14416	1
PDQWDSWLQAHIBM-UHFFFAOYSA-N	P21917	1
PDQWDSWLQAHIBM-UHFFFAOYSA-N	P35462	0
PDQWDSWLQAHIBM-UHFFFAOYSA-N	P50130	0
PDRVOVGGVWYEHZ-UHFFFAOYSA-N	P32238	0
PDRVOVGGVWYEHZ-UHFFFAOYSA-N	P32239	1
PDSZTVUWMRKGKW-UHFFFAOYSA-N	O43613	0
PDSZTVUWMRKGKW-UHFFFAOYSA-N	O43614	1
PDUASMILNZLWQW-QFIPXVFZSA-N	P30968	1
PDUASMILNZLWQW-QFIPXVFZSA-N	P30969	0
PDYCRXHYUADPPD-UHFFFAOYSA-N	Q13255	1
PDYCRXHYUADPPD-UHFFFAOYSA-N	Q14833	0
PDZGZUADJGRISH-UHFFFAOYSA-N	P28223	0
PDZGZUADJGRISH-UHFFFAOYSA-N	P28335	1
PDZGZUADJGRISH-UHFFFAOYSA-N	P41595	0
PEAAKWGEQGHNHJ-UHFFFAOYSA-N	P21554	0
PEAAKWGEQGHNHJ-UHFFFAOYSA-N	P34972	1
PEATXQQSUKEHHE-KFIZHRIMSA-N	P33033	0
PEATXQQSUKEHHE-KFIZHRIMSA-N	P41149	1
PEATXQQSUKEHHE-KFIZHRIMSA-N	P56450	1
PEATXQQSUKEHHE-KFIZHRIMSA-N	Q01727	0
PEBCQTKZVQCXJP-UHFFFAOYSA-N	P25024	0
PEBCQTKZVQCXJP-UHFFFAOYSA-N	P25025	1
PEBUTBPJNCANFC-WIYYLYMNSA-N	P21453	1
PEBUTBPJNCANFC-WIYYLYMNSA-N	Q99500	0
PECGTMPBAIIWKZ-UHFFFAOYSA-N	P14416	0
PECGTMPBAIIWKZ-UHFFFAOYSA-N	P21917	0
PECGTMPBAIIWKZ-UHFFFAOYSA-N	P35462	1
PEDXQUUSXXYPJU-HSZRJFAPSA-N	P08913	0
PEDXQUUSXXYPJU-HSZRJFAPSA-N	P18089	0
PEDXQUUSXXYPJU-HSZRJFAPSA-N	P18825	0
PEDXQUUSXXYPJU-HSZRJFAPSA-N	P25100	0
PEDXQUUSXXYPJU-HSZRJFAPSA-N	P35348	1
PEDXQUUSXXYPJU-HSZRJFAPSA-N	P35367	0
PEDXQUUSXXYPJU-HSZRJFAPSA-N	P35368	0
PEFHSZRCGSBBHK-WLHGVMLRSA-N	P14416	0
PEFHSZRCGSBBHK-WLHGVMLRSA-N	P21917	1
PEFHSZRCGSBBHK-WLHGVMLRSA-N	P35462	0
PEFIIHRYYGPWMH-UHFFFAOYSA-N	O14842	1
PEFIIHRYYGPWMH-UHFFFAOYSA-N	Q8K3T4	0
PEFVTWREQBVUOK-BGGLGKGRSA-N	P41597	1
PEFVTWREQBVUOK-BGGLGKGRSA-N	P51681	0
PEHTUJKNDCNRDK-UHFFFAOYSA-N	P19327	0
PEHTUJKNDCNRDK-UHFFFAOYSA-N	P61169	1
PEHVIDOBHKJWSJ-UHFFFAOYSA-N	O54814	0
PEHVIDOBHKJWSJ-UHFFFAOYSA-N	P51677	1
PEHVIDOBHKJWSJ-UHFFFAOYSA-N	P51678	1
PEHZFVBAOMWQGJ-WSCPPPQASA-N	P30518	1
PEHZFVBAOMWQGJ-WSCPPPQASA-N	P30559	1
PEHZFVBAOMWQGJ-WSCPPPQASA-N	P37288	0
PEHZFVBAOMWQGJ-WSCPPPQASA-N	P47901	0
PEIDTOAIWXQRBC-CQSZACIVSA-N	P08913	0
PEIDTOAIWXQRBC-CQSZACIVSA-N	P25100	0
PEIDTOAIWXQRBC-CQSZACIVSA-N	P35348	1
PEIDZPBLLQLXTN-UHFFFAOYSA-N	P0DMS8	0
PEIDZPBLLQLXTN-UHFFFAOYSA-N	P29274	1
PEIDZPBLLQLXTN-UHFFFAOYSA-N	P29275	0
PEIDZPBLLQLXTN-UHFFFAOYSA-N	P30542	1
PEIIVGUQLWYUBO-JWZQQOIUSA-N	P30551	0
PEIIVGUQLWYUBO-JWZQQOIUSA-N	P56481	1
PEIJQOZFRKLCAI-UHFFFAOYSA-N	P21451	0
PEIJQOZFRKLCAI-UHFFFAOYSA-N	P26684	1
PEJDRJDQIFVYTC-PWSUYJOCSA-N	P28223	0
PEJDRJDQIFVYTC-PWSUYJOCSA-N	P28335	1
PEJDRJDQIFVYTC-PWSUYJOCSA-N	P41595	0
PEJFBWCDCTVGLS-UHFFFAOYSA-N	P18130	0
PEJFBWCDCTVGLS-UHFFFAOYSA-N	P19327	1
PEJFBWCDCTVGLS-UHFFFAOYSA-N	P20288	1
PEJFBWCDCTVGLS-UHFFFAOYSA-N	P28564	0
PEJFBWCDCTVGLS-UHFFFAOYSA-N	Q28838	0
PEJFBWCDCTVGLS-UHFFFAOYSA-N	Q75Z89	0
PEJFBWCDCTVGLS-UHFFFAOYSA-N	Q95136	0
PEJKTDOJOAMLDH-UHFFFAOYSA-N	P28223	1
PEJKTDOJOAMLDH-UHFFFAOYSA-N	P28335	0
PEJKTDOJOAMLDH-UHFFFAOYSA-N	P35462	1
PEJRVVYNELAPOR-HZPDHXFCSA-N	P14416	0
PEJRVVYNELAPOR-HZPDHXFCSA-N	P35462	1
PEKATTSYWBWHSV-SFHVURJKSA-N	O43613	0
PEKATTSYWBWHSV-SFHVURJKSA-N	O43614	1
PELGPPGOKGYJDM-UHFFFAOYSA-N	P28221	0
PELGPPGOKGYJDM-UHFFFAOYSA-N	P28222	1
PELWGACKPBLEMU-YRCZKMHPSA-N	P32239	0
PELWGACKPBLEMU-YRCZKMHPSA-N	Q63931	1
PENQCOARRZDRMK-WMLDXEAASA-N	O43613	1
PENQCOARRZDRMK-WMLDXEAASA-N	O43614	0
PENQCOARRZDRMK-WMLDXEAASA-N	P56718	1
PEONWNSYYVEVSO-QFIPXVFZSA-N	P21453	1
PEONWNSYYVEVSO-QFIPXVFZSA-N	Q99500	0
PEOOBDRKXRIHJA-UHFFFAOYSA-N	P19020	1
PEOOBDRKXRIHJA-UHFFFAOYSA-N	P61169	0
PEOUPURBSIPXLE-KRCBVYEFSA-N	P32245	1
PEOUPURBSIPXLE-KRCBVYEFSA-N	P41968	0
PEOUPURBSIPXLE-KRCBVYEFSA-N	Q01726	1
PEOYUWUCKZVWCZ-UAABGXCFSA-N	P33533	1
PEOYUWUCKZVWCZ-UAABGXCFSA-N	P33535	0
PEOYUWUCKZVWCZ-UAABGXCFSA-N	P35372	0
PEOYUWUCKZVWCZ-UAABGXCFSA-N	P41143	1
PEPCSPDWNABCAC-INIZCTEOSA-N	P08908	0
PEPCSPDWNABCAC-INIZCTEOSA-N	P14416	1
PEPCSPDWNABCAC-INIZCTEOSA-N	P21728	1
PEPMTRGKCCXQQJ-UHFFFAOYSA-N	P14842	0
PEPMTRGKCCXQQJ-UHFFFAOYSA-N	P19327	1
PEPMTRGKCCXQQJ-UHFFFAOYSA-N	P61169	0
PEQJTCZGJSKPGE-UHFFFAOYSA-N	P15823	0
PEQJTCZGJSKPGE-UHFFFAOYSA-N	P19327	1
PEQJTCZGJSKPGE-UHFFFAOYSA-N	P34969	0
PEQYLPNRGBWXGI-QGZVFWFLSA-N	P30559	1
PEQYLPNRGBWXGI-QGZVFWFLSA-N	P37288	0
PESCSIDMHOYAPM-UHFFFAOYSA-N	P28223	1
PESCSIDMHOYAPM-UHFFFAOYSA-N	P28335	0
PESCSIDMHOYAPM-UHFFFAOYSA-N	P32305	1
PESCSIDMHOYAPM-UHFFFAOYSA-N	P41595	1
PESCSIDMHOYAPM-UHFFFAOYSA-N	P50406	1
PESLCTHINYVCSC-UHFFFAOYSA-N	O95977	0
PESLCTHINYVCSC-UHFFFAOYSA-N	P21453	1
PESLCTHINYVCSC-UHFFFAOYSA-N	Q9H228	1
PESOUNLSPHQJGL-INIZCTEOSA-N	Q9QYN8	0
PESOUNLSPHQJGL-INIZCTEOSA-N	Q9Y5N1	1
PETCVTGFELAAJK-UHFFFAOYSA-N	O43613	0
PETCVTGFELAAJK-UHFFFAOYSA-N	O43614	1
PEUJKQAYBIGLSJ-NYQIEFAASA-N	P33534	0
PEUJKQAYBIGLSJ-NYQIEFAASA-N	P42866	1
PEUVJNALVBXTKV-CKWXOEDFSA-N	P14600	1
PEUVJNALVBXTKV-CKWXOEDFSA-N	P25103	1
PEUVJNALVBXTKV-CKWXOEDFSA-N	P32300	0
PEUVJNALVBXTKV-CKWXOEDFSA-N	P35372	1
PEUVJNALVBXTKV-CKWXOEDFSA-N	P41143	0
PEVGVLCERDITEB-UHFFFAOYSA-N	P08172	0
PEVGVLCERDITEB-UHFFFAOYSA-N	P20309	1
PEVLAFDVQRAQGN-UHFFFAOYSA-N	P08908	1
PEVLAFDVQRAQGN-UHFFFAOYSA-N	P25100	1
PEVLAFDVQRAQGN-UHFFFAOYSA-N	P35348	1
PEVLAFDVQRAQGN-UHFFFAOYSA-N	P35368	0
PEVWKBRNDRRBCW-SFHVURJKSA-N	P07550	1
